Text,Date,Cheerfullness,Negativity,Anger,Analytical,Confident,Tentative,Openness,Conscientiousness,Agreeableness,Sent. Type,Sent. Score
The joy is ours!   Enjoying facilitatingIBM Designcamp in Austin! Great to be backIBM Design,12/12/14 12:17,0.050769231,0,0,0,0,0,-0.075,0.006428571,0.105,0.726749,positive
With our IBM Design Language weâ€™re hoping to inspire better work tools for everyone. Use+enjoy+feedback.  Design,12/12/14 13:46,0.077,0,0,0,0,0.011,-0.183888889,0.014444444,0.168333333,0.540812,positive
Winter Crafty Wonderland begins!IBM Design,12/12/14 19:11,0,0,0,0,0,0,-0.1,0.03,0.04,0.594281,positive
Accomplished w our great partner Idean  Sonsuzayolculuk  This is pure awesomeness! Congrats IBM and the team!IBM Design,12/13/14 22:10,0.012692308,0,0,0,0,0,-0.081666667,0.006111111,0.095,0.845501,positive
So am I!  Jodi Cutler  Super proud of my husband.,12/13/14 22:11,0.094285714,0,0,0,0,0,-0.196,0.032,0.136,0.470425,positive
Whoa! Thx for the turn  Clay  Phil Gilbert | Experiment Alone - Bob Dylan & the 1 Man concert experiment,12/17/14 5:10,0,0.031428571,0,0,0,0,-0.011176471,-0.02,0.018823529,0.508038,positive
"Thank you. Much still to learn; keep challenging us.  BRWN â€_hate to admit it, IBM's Design Language site superb",12/18/14 19:43,0.031935484,0.010645161,0.052631579,0.021290323,0,0,-0.151578947,-0.015263158,0.074210526,0.787351,positive
"Take that, Philz Coffee  Holiday greetings from my friend Sonsuzayolculuk & all at Idean  #therealphilscoffeeIBM Design",12/20/14 21:17,0,0,0,0.017368421,0.052631579,0,-0.049333333,-0.017333333,0.038,0.646736,positive
"Kate Gilbert  seasons 1 and 7 were really the only ones with Christmas episodes. Don't worry, I'm watching both!",12/21/14 23:14,0,0,0,0,0,0,-0.051052632,-0.018947368,0.042631579,-0.0759311,negative
G.url power... Right on Sue Decker,12/22/14 11:23,0,0,0,0,0,0,-0.012857143,0.032857143,0.038571429,0.538739,positive
"Just in time for the hols, a new avatar thanks to Jessica W Ramirez  Naughty OR nice you should join our team  Design",12/22/14 18:45,0.056341463,0,0,0.016097561,0,0,-0.162068966,0.014137931,0.114137931,0,neutral
Damn.  Lance Armstrong  RIP Joe Cocker. #fcancer,12/22/14 18:50,0,0.017368421,0.142857143,0,0,0,-0.017142857,-0.072857143,-0.084285714,-0.91378,negative
Nice one by david carr  #playthemovie,12/22/14 20:44,0.033,0,0,0,0,0,-0.03,0,0.048333333,0.726471,positive
Will be more like a bee in your bonnet.  IBM Design  Phil Gilbert nice new pic by Jessica W Ramirez !! Don't put any coal in my stocking :-),12/22/14 22:41,0.050769231,0,0,0,0,0.025384615,-0.07,-0.008148148,0.061851852,0.157795,positive
Only 412 to goâ€_  IBM Design  All I want this holiday is to reach 50K followers. 50K by 2015...will my wish come trueâ€_?  #miraclescanhappen,12/23/14 13:29,0.008918919,0,0,0,0.027027027,0,-0.0948,-0.0232,0.044,0.00361705,positive
"Yes, but His followers had followers :-) #12bigtimesocialinfluencers  Volker Weber  Phil Gilbert IBM Design please note",12/23/14 14:33,0,0,0,0.017368421,0,0,-0.064666667,-0.032666667,0.032666667,0.542847,positive
Hear hear!  steve o'grady  iâ€™ll do my damnedest to avoid any hotel that does this. i call bs on â€œsecurity reasonsâ€ù:,12/23/14 14:56,0.022758621,0.022758621,0.047619048,0.034137931,0,0.022758621,-0.189047619,-0.080952381,0.042380952,-0.77348,negative
"Christmas morning. Highway 360. Austin, Texas.",12/25/14 16:06,0,0,0,0,0,0,-0.093333333,0.03,0.083333333,0.42291,positive
Thanks for the kind words.  Daring Fireball  IBM Design Language:,12/26/14 22:54,0.073333333,0,0,0,0,0.018333333,-0.053,0.004,0.069,0.825917,positive
Daring Fireball ps to previous: next time you're in Austin we'd love to have you stop by the Studio.,12/26/14 22:56,0.057391304,0,0,0,0,0.014347826,-0.165263158,0.021578947,0.146842105,0.783286,positive
Seizing the mobile moment & the biggest tech story in 2014; Anthony Wing Kosner in Forbes,12/29/14 15:00,0,0.066,1,0,0,0,-0.12,-0.51,-0.59,0,neutral
Building a diverse design ecosystem is key. A thoughtful view on critical role of design consulting by,12/31/14 15:15,0.0132,0.0132,0.058823529,0,0,0,-0.018235294,-0.011764706,0.017058824,0.768791,positive
Captivatedâ€_ or just captive?  Devin O'Bryan  Day 1 IBM Design Winter internsâ€_ inspired by Phil Gilbert IBMMaelstrom,1/5/15 21:51,0.0264,0,0,0.0132,0,0.0264,-0.036470588,-0.001176471,0.04,-0.0189846,negative
Volker Weber thank you! Iâ€™ll send an invoice for curing your insomnia!!! ;-),1/5/15 22:31,0.020625,0,0,0,0,0,-0.1725,0.0075,0.12,0.341071,positive
"Was great meeting our 9 new professional-hire designers today. You're helping build a wonderful, sustainable culture ofIBM Design. Welcome!",1/6/15 22:01,0.021290323,0,0,0,0,0,-0.163157895,0.008421053,0.111052632,0.804849,positive
9 pro-hire + 15 terrific Interns this week. And only 12 days until 30 new university-hire Designers join us. Great start to 2015!IBM Design,1/6/15 22:03,0.018333333,0,0,0,0,0,-0.089583333,0.025416667,0.10375,0.551547,positive
Ora  yes it's the Winter 2015 IBMMaelstrom. Would love to see you. Check with Devin O'Bryan for details.,1/7/15 12:52,0.022,0,0,0.011,0,0,-0.098333333,-0.02,0.076666667,0.641146,positive
"Manoj Saxena Congratulations, Manoj, on your reappointment to the Fed.
ps - where do I go for a loan?",1/7/15 20:51,0,0,0,0,0,0,-0.087222222,0.015,0.074444444,0.0132857,positive
Human-centered MQ? Check it OUT!  IBM MQ Light Team  How IBM #mqlight can help devs make better appsâ€_ Check out,1/8/15 18:09,0.011785714,0,0,0.035357143,0,0,-0.076,-0.0205,0.0345,0.5709,positive
Looks normal to me  Devin O'Bryan  IBM Design Phil Gilbert â€”yep just a totally normal 1st playback for IBMMaelstrom,1/10/15 0:31,0,0,0,0,0,0,0.002,0.018,0.041,0,neutral
+1  Maria Elavumkal  So excited to see IBM commercials during #NFL playoffs!! Proud of my team!IBM Design #NewWayToWork,1/11/15 22:37,0.043043478,0,0,0.014347826,0,0,-0.107368421,0.002105263,0.076315789,0.717292,positive
A good day: begins w last night's David Chappelle on jimmy fallon  & continues at work with Hozier on PonoMusic in bkgrnd,1/16/15 21:07,0.061875,0,0,0,0,0,-0.081666667,0.019166667,0.1175,0,neutral
I love my last 2 â€™s just nowâ€_ how many Fortune 25 companies' CMOs tweet hijinx w its Interns? IBM does. IBMmaelstromIBM Design,1/16/15 21:14,0.018857143,0,0,0.009428571,0,0.009428571,-0.122173913,-0.006521739,0.053043478,0.507109,positive
"Tarun Gangwani PonoMusic surpasses the hype. The circuitry by Ayre is superbâ€_ youâ€™d spend $2K to touch it. Crap Android OS, but the music shines",1/16/15 21:30,0,0.008918919,0.04,0.008918919,0,0,-0.0324,-0.034,0.0052,0.578175,positive
Slumming it in NYC w Devin O'Bryan prepping for his star turn talking about IBMMaelstrom w our execs.,1/21/15 14:48,0,0,0,0,0,0,-0.075,-0.012222222,0.081111111,-0.579411,negative
Lois's grandson (Devin O'Bryan  takes 300 IBM leaders from around the world into the MaelstromIBM Design IBMMaelstrom,1/23/15 23:34,0,0,0,0,0,0,0.008235294,0.010588235,0.053529412,0.319916,positive
THIS. Why I love my company: see those smiles?  Jon Iwata  Devin O'Bryan wowed them at IBM gathering in NYC IBM Design,1/24/15 4:50,0.038823529,0,0,0.029117647,0,0,-0.124545455,-0.025,0.093181818,0.60846,positive
A magical way to end a good week. IBM Design at #Epcot,1/24/15 23:33,0.0165,0,0,0,0,0,-0.005,0.020833333,0.035,0.680483,positive
Thanks!  Marcel Ribas  Great presentation from Phil Gilbert  about IBM Design  Check out  Design IBMconnected,1/25/15 18:18,0.017368421,0,0,0.017368421,0,0,0.008666667,-0.010666667,0.015333333,0.850728,positive
"Damn! IBM cafeteria steps it UP. Homemade fried chicken, by design.IBM Design IBMfriedchicken",1/29/15 18:34,0,0.015,0.071428571,0,0,0,-0.035,-0.03,-0.008571429,0.535912,positive
"Thank you, weâ€™re trying!  Matt  I used to work for IBM in 2004, wish it was like it is now, loving some... Sim Wishlade",1/29/15 22:30,0.04125,0,0,0,0,0.020625,-0.203333333,-0.00875,0.11875,0.709907,positive
Getting ready for firstIBM Design campfire of 2015.,1/30/15 22:04,0.055,0,0,0,0,0,-0.00125,0.02,0.055,0.232599,positive
"This is our studioâ€_ in Cambridge.  
Join the team  IBM Design",2/5/15 14:24,0,0,0,0,0,0,-0.072727273,0.008181818,0.117272727,0.418304,positive
World's best barista:   Diana M Bianchini  Handsome & Educational...,2/6/15 2:03,0.0825,0,0,0,0,0,-0.0675,0.0375,0.06375,0.760956,positive
Don't you mean 76?  Kathryn McElroy  We've got 38 cat ears here IBM Design  Exploding Kittens #update9 #ExplodingKittens,2/6/15 19:20,0,0,0,0,0,0,-0.126666667,-0.021666667,0.104444444,-0.428281,negative
Typical day cycling in Austin.,2/7/15 16:01,0.015714286,0,0,0.015714286,0.047619048,0,-0.035882353,-0.014705882,0.057647059,0,neutral
"Oooo, yes indeed. OK, who's in charge of thatIBM Design thing??? Maarten Boerma  Ken Walker Agree. It needs some love :-) IBM Cloud",2/11/15 1:37,0.048529412,0,0,0,0.029411765,0.009705882,-0.101818182,-0.041363636,0.064090909,0.419521,positive
Just 1 of our amazing #SCAD grads... & I'm in Savannah tomrrw!  studio zen by  Design,2/17/15 21:21,0.014347826,0,0,0,0,0.014347826,-0.082,-0.006666667,0.087333333,0.647887,positive
NTF in re #SCAD Atlanta: haven't been yet... But would love to get there in '15,2/17/15 23:16,0.055,0,0,0.055,0,0,-0.07,-0.060625,0.07625,0.120759,positive
. wIBM Design's crack Talent team! Beautiful day on mushrooms in Savannah Devin O'Bryan Maria Elavumkal Fahad Osmani,2/18/15 20:12,0.0264,0,0,0,0,0,-0.06,0.010588235,0.071176471,0.448047,positive
A great day SCAD  Here w Dean Victor Ermoli + former Head ofIBM Design: Professor Tom Hardy. Thx everyone!,2/19/15 19:11,0,0,0,0,0,0,-0.033333333,0.017777778,0.057222222,0.622831,positive
"You're welcome, it was a blast!  SCAD  Devin O'Bryan Phil Gilbert Fahad Osmani Maria Elavumkal Thank you all for being here!",2/19/15 19:14,0.022758621,0,0,0,0.034482759,0,-0.11,-0.005714286,0.086666667,0.854585,positive
"You're going to want to read this; for the wonderful anecdotes, yeah, but also for the humanity of Eddie Murphy.",2/19/15 23:16,0.01375,0,0,0.01375,0,0,-0.034,-0.038,0.058,0.766397,positive
"IBMDesigner & friend  is great on FOX Business re new Millennial study. He says ""they"" but he's one of 'em!",2/21/15 13:08,0,0,0,0.012222222,0,0,-0.15,-0.023157895,0.107368421,0.683265,positive
"More on new Millennial study. Research led byIBM Designer  As Jerry Lee would say: all killer, no filler!",2/21/15 13:11,0,0,0.055555556,0,0,0,-0.052222222,-0.057777778,0.000555556,-0.539551,negative
I voted for Jon Iwata (Jon Iwata IBM  in the #CojonesAwards!  #SXSW #CMO,2/21/15 21:05,0.011,0,0,0.011,0,0,-0.049444444,-0.007777778,0.066666667,0,neutral
Talking Turkey  if(thirsty) pub1842 at 5:01pm!,2/23/15 20:07,0,0,0,0,0,0.0165,-0.079166667,0.004166667,0.065833333,0,neutral
Talking Turkey heading to pub now!,2/24/15 1:05,0,0,0,0,0,0,-0.113333333,-0.012,0.119333333,0,neutral
Talking Turkey only until I fall down.,2/24/15 1:11,0,0,0,0,0,0,-0.141428571,-0.018571429,0.101428571,-0.465679,negative
"Damion Heredia Meg Swanson yeah, but who's the boss?",2/24/15 13:49,0.055,0,0,0.018333333,0,0,-0.003,0.014,0.085,0,neutral
Now THIS is a proper business card for a Designer! #postitIBM Design liz holz,2/24/15 15:17,0,0,0,0,0,0,0.021428571,0.019285714,0.021428571,0.820686,positive
"Good to see you, Holger!  Holger Mueller  Great to catch up with Phil Gilbert & team - lot happening w Design and #UIX IBM IBMinterconnect",2/24/15 20:29,0.010645161,0,0,0.010645161,0,0,-0.045652174,-0.005217391,0.06826087,0.725191,positive
Holger Mueller  Great morning briefings with Phil Gilbert Don Rippert and Damion Heredia - appreciate the insights! IBMInterConnect,2/24/15 20:29,0,0,0,0.0132,0,0,0.003529412,0.009411765,0.035294118,0.834756,positive
Always. Be. Recruiting. Maria Elavumkal s IBMinterconnect downtime 2 screen portfoliosIBM Design,2/24/15 21:41,0,0,0,0,0.035714286,0,-0.029166667,-0.000833333,0.041666667,-0.127975,negative
Talking Turkey headed over now.,2/25/15 2:19,0.018333333,0,0,0,0,0,-0.089583333,0.025416667,0.10375,0,neutral
Thereâ€™s vacancies at this placeâ€_ weâ€™re hiring!   Rebecca Lemker  Well this is new!IBM Design,3/2/15 21:47,0,0,0,0.014347826,0,0,-0.087333333,-0.004666667,0.096666667,0.506398,positive
Amazing Todd Sanders blessesIBM Design Studio. Tip o the hat: Blake Helman Alexander Braden  photo: Una Kravets,3/2/15 22:09,0.0264,0,0,0,0,0,-0.02,0.005294118,0.021176471,0.421034,positive
Best Dylan interview in a long while. In AARP magazine.,3/2/15 23:33,0.036666667,0,0,0,0,0,0.013,0.048,0.094,0.573385,positive
Inviting the Taoiseach to our party at #SXSW... & learned abt the Choctaw connection to Ireland in return!IBM Design,3/4/15 9:15,0.014347826,0,0,0.014347826,0,0,-0.004736842,0.003684211,0.06,0.676991,positive
By my friends at   Alex Calder  I want Phil Gilbert s boots. Handmade in Texas #ceoconf,3/4/15 14:12,0,0,0,0,0,0,-0.063125,-0.015,0.05,0.512126,positive
"AMAZE.  Amos Posner  Still obsessed with Chuck Jones' coyote/roadrunner rules...clearly, concisely defined chars.",3/4/15 22:18,0.014347826,0.028695652,0,0,0.043478261,0,-0.007333333,-0.018666667,0.014,-0.372538,negative
Our terrific IADT Dun Laoghaire grads here atIBM Design and their profs. Looking forward to my visit on Dublin campus today.,3/5/15 8:17,0.022758621,0,0,0,0,0,-0.124761905,0.011428571,0.128571429,0.370785,positive
You're welcome! #hibmdesignIBM Design Sir Stuart Greer  Phil Gilbert A big thank you from  4th years...,3/6/15 7:45,0.0275,0,0,0,0,0,-0.16125,-0.003125,0.111875,0.785852,positive
Sunset Days of Diamond Boy Howdy BookPeople best seller! A terrific yarn about love & loss from nephew Clay,3/7/15 19:28,0.076153846,0.025384615,0,0,0,0,-0.074444444,0.012777778,0.087222222,0.850868,positive
"Squad  ""Good design is good business."" An inspiring archive of IBM design work:
Sue MurphyIBM Design",3/10/15 13:32,0.055,0,0,0,0,0,-0.0475,0.024375,0.043125,0.588599,positive
All BPMers watch this. Very cool  Scott Francis  Design at work in #BPM #Neches Analysis - Revealed [Video]   IBMbpm,3/10/15 17:53,0,0,0,0.025384615,0.076923077,0,-0.003333333,-0.021111111,0.033333333,0.642939,positive
"Just another day IBM Design Studio #ATX. In the Studio, at 6th Street and on the web",3/11/15 14:33,0,0.0275,0,0,0,0,-0.0775,-0.04125,0.095,0,neutral
. Max Pommier Jesyka Palmer gettin' cheeky w the official IBM Design #ATX neon...,3/11/15 14:41,0,0,0,0,0,0,0.008461538,0.006923077,0.013846154,0.29867,positive
Big morning in #ATXIBM Design Studio. Wonder who the two stools up front are for? Stay tuned...,3/12/15 11:06,0,0,0,0.01137931,0,0.01137931,-0.032941176,0.003529412,0.057058824,0.281186,positive
Whiteboard walls are for welcoming guests.IBM Design,3/12/15 11:17,0.0275,0,0,0,0,0,-0.07875,-0.01375,0.06875,0.694847,positive
Kicking off SXSW!  hayley hughes  Thrilled to host Ginni Rometty + AT&Tâ€™s CEO Randall Stephenson at IBM Studios | AustinIBM Design IBM,3/12/15 14:50,0,0,0,0.0132,0,0,0.012380952,-0.012380952,0.025714286,0.510473,positive
Looking forward to having Paola Antonelli in ourIBM Design Studio today... Continuing a fantastic #SXSW2015 in-studio Q&A lineup.,3/12/15 18:35,0.014347826,0,0,0,0,0,-0.006842105,0.013684211,0.036315789,0.550966,positive
"Adilson ChicÃ_ria not live, but will be available to watch in a few days",3/12/15 18:46,0,0,0,0,0,0,0.024782609,0.011304348,0.045217391,0,neutral
So grateful to Paola Antonelli for joining us for today's IBM Asks... Paula Antonelli.IBM Design,3/12/15 20:38,0.033,0,0,0,0,0,-0.095,-0.008125,0.07625,0.496104,positive
"R Ray Wang (ç_‹ç‘_å…‰) yes, and Randall Stephenson... Great kickoff to SXSW week.",3/13/15 11:55,0,0,0,0,0,0,-0.004166667,0,0.025,0.490907,positive
. action shot from the #bluemix beer pong at #sxsw2015. Rooftop ofIBM Design party. Assist by meezies,3/13/15 20:00,0.011785714,0,0,0,0,0,-0.01,0.005625,0.03375,0.479384,positive
Being encouraged to making a serious commitment to Rand's rebus...IBM Design #sxsw2015,3/13/15 20:01,0.097058824,0.019411765,0,0,0,0,-0.028461538,0.017692308,0.06,0.707757,positive
You're welcome! Idean  Thanks Phil Gilbert 4 sharing your insights with...our executive roundtable! #IdeanSXSW #CX,3/13/15 20:28,0.035357143,0,0,0.011785714,0,0,-0.201875,-0.01375,0.1575,0.646248,positive
Five of our AMAZING interns showing their Watson work atIBM Design #SXSW2015,3/13/15 20:37,0.020625,0,0,0,0,0,-0.143333333,0.003333333,0.118333333,0.542105,positive
"Devin O'Bryan  ""Our interns don't get table scrap projects, they get the stuffing!""IBM Design #SXSW2015",3/13/15 20:39,0,0,0,0,0,0,-0.105,-0.005,0.065,0.290776,positive
. talking about the role of culture in making things happen. AnotherIBM Designer I'm proud to work with.,3/13/15 20:52,0.0264,0,0,0,0,0,-0.021764706,0.01,0.059411765,0.720578,positive
. closes out the day's show... How about them dogs????IBM Design #sxsw2015,3/13/15 21:57,0,0,0,0.04125,0,0,-0.076666667,-0.025833333,0.08,0.0222228,positive
Shout out to all theseIBM Design interns Anish Kshatriya Abby Hoffman Chen Ye Kristine Mendoza TasiaPrince,3/13/15 22:58,0,0,0,0.0165,0.05,0,-0.02375,-0.01625,0.034375,0.562914,positive
OurIBM Design home for #sxsw2015.,3/13/15 23:26,0,0,0,0.009428571,0.028571429,0,-0.119130435,-0.012608696,0.084347826,0,neutral
DJ Mirko & Machine Conspiracy at workIBM Design #sxsw2015,3/14/15 3:01,0,0.025384615,0,0.012692308,0,0,-0.042777778,-0.022777778,0.052222222,0,neutral
Spot the intern (at dancing).IBM Design #sxsw2015,3/14/15 3:06,0,0,0,0,0,0,-0.0025,-0.0025,0.04625,0.221546,positive
. ushering in a new era ofIBM Design. #SXSW2015,3/14/15 3:48,0,0,0,0,0,0,0.005,0.03375,0.0525,0.50023,positive
On the importance of multi-cultural design.   My mother wasn't happy in Amsterdam for Mother's Day.,3/15/15 0:15,0,0,0,0,0,0,-0.089333333,0.006666667,0.121333333,0.202249,positive
A very special morning in theIBM Design studio.  Many thanks John Maeda & Jackie Xu for sharing your time and wisdom.,3/16/15 16:36,0.047142857,0,0,0,0.035714286,0,-0.0755,0.0085,0.092,0.787755,positive
Austin's own Todd Sanders   Ann Hudspeth  Phil Gilbert John Maeda Jackie Xu sweet sign!,3/16/15 16:52,0.018333333,0,0,0,0,0,-0.027142857,-0.007142857,0.012857143,0.610475,positive
